,SMILES
13799,Fc1ccccc1C1OCC2ON=C(c3ccccc3)C2CO1
13800,Cc1ncc(CO)c(C=NNC(=O)c2cccc(Cl)c2)c1O
13801,OCCc1ccccc1
13802,Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl
13803,CCC(C)c1ccc(OC(=O)NC)cc1
13804,N#Cc1ccc(OCC(=O)O)cc1
13805,Oc1ccc(Br)cc1
13806,O=S(=O)(Nc1cccc(Br)c1)C(F)(F)F
13807,CN1CCC(c2ccc(Nc3nc4c(Nc5cccnc5N(C)S(C)(=O)=O)cccn4n3)cc2)CC1
13808,COc1cc2ncnc(Nc3ccccc3F)c2cc1OC
13809,COc1ccccc1-c1ccc2cnc(Nc3ccc(C4CCN(CC(C)O)CC4)cc3)nn12
13810,c1ccc(C[n+]2cccc3ccccc32)cc1
13811,CC1OC(OC2C(O)CC(OC3CCC4(C)C(CCC5C4CCC4(C)C(C6=CC(=O)OC6)CCC54O)C3)OC2C)CC(O)C1O
13812,CCOc1cccc(NC(C)=O)c1
13813,CCSCCn1cnc2[nH]c(=O)n(C)c(=N)c21
13814,CNC(=O)Oc1ccc(SC)c(C)c1
13815,CCCOP(=O)(OCCC)OCCC
13816,Clc1cc2c(Cl)ccc(Cl)c2cc1Cl
13817,CC=CC#CC#CC=CC(=O)OC
13818,CC(=O)Nc1ccc2cccccc1-2
13819,c1ccc(-c2ncc3ccccc3n2)cc1
13820,COc1c(Cl)cc(Cc2cnc(N)nc2N)cc1Cl
13821,CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccc(O)cc3)CC4=O)OC(CO)C(O)C2O)C(O)C(O)C1O
13822,CCCC(=O)N1CCCC1=O
13823,O=NN1CCCCCC1
13824,CS(=O)(=O)c1cccc(-c2nc(N)nc(N)n2)c1
13825,N#CCC(=O)N1CCCC(n2c(=O)[nH]c3cnc4[nH]ccc4c32)C1
13826,CC(O)(c1ccc(Nc2nn(C3CCCCC3C#N)cc2C(N)=O)cn1)C(F)F
13827,CC(=O)C(C)=O
13828,N#Cc1cc[n+]([O-])cc1
13829,CC(=O)NC1CC1c1ccccc1
13830,CN(C)CCn1nnnc1SCC1=C(C(=O)OCOC(=O)C(C)(C)C)N2C(=O)C(NC(=O)Cc3csc(N)n3)C2SC1
13831,C=COCC
13832,CCC(=O)OCCNc1ccc(-c2ccncc2)cn1
13833,Cc1ccccc1NC(=O)CN1CCCCC1
13834,CCS(=O)c1sc(C#N)c(OC)c1C#N
13835,Nc1ccc(S(=O)(=O)Nc2ccccc2[N+](=O)[O-])cc1
13836,O=c1nc(N=CN2CCOCC2)ccn1C1CC(O)C(CO)O1
13837,CCCc1cccc(C)c1
13838,CCN(CC)Cc1ccc(C(=O)Nc2ccccc2)cc1
13839,O=S(=O)(CCl)c1ccccc1
13840,COC1(C(F)(F)F)C(Cl)C(Cl)C(Cl)C(Cl)C1Cl
13841,CCOC(=O)c1ccc(N=NN(C)C(=O)OCOC(=O)C(C)NC(C)=O)cc1
13842,CS(=O)(=O)N1CCC(NC(=O)Nc2cnc3[nH]ccc3n2)CC1
13843,CNCC(O)c1ccc(O)c(OC)c1
13844,N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(C(O)C(F)(F)F)cc2)n1
13845,CCOC(=O)Nc1cccc(OC(=O)Nc2ccccc2)c1
13846,CCOc1ccccc1OS(=O)(=O)NC(O)=Nc1nc(OC)cc(OC)n1
13847,CCc1cccc(CNc2[nH]cnc3ncnc2-3)c1
13848,O=C1NN(c2ccccc2)C(=O)C1=Cc1cc(Cl)ccc1OCc1ccccc1
13849,CN(C)CC(O)c1ccccc1
13850,CC(=O)NC(C)C(=O)NCC(=O)NC(Cc1ccccc1)C(N)=O
13851,CCCCOC(=O)c1ccccc1
13852,Cc1cc(=O)oc2cc(OC3OC(CO)C(O)C(O)C3O)ccc12
13853,O=[N+]([O-])c1ccc(O)cc1
13854,Clc1ccccc1CNc1ncnc2nc[nH]c12
13855,CCc1cccc(C)c1
13856,CC(=O)Nc1cccc(Cl)c1C
13857,CN1CC(O)N(C(=O)NC2CCCC2)C1=O
13858,ClCc1ccc(Cl)cc1
13859,COc1ccc(C2C(=O)c3ccccc3C2=O)cc1
13860,CCCn1cnc2c(N)ncnc21
13861,CC(NC(=O)c1c[nH]c2ncc(-c3cnc4cc(Cl)ccn34)nc12)C(=O)N1CC(C#N)C1
13862,CCc1ccc2c(c1)C(=O)c1ccc(NC(C)=O)cc1S2(=O)=O
13863,ClCC1(CCl)C2C(Cl)C(Cl)(Cl)C1(C(Cl)Cl)CC2(Cl)Cl
13864,CCOC(=O)c1c[nH]c2ncnc(-c3ccc(Cl)c(N)c3)c12
13865,N#CC1CC(O)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)F)nc2)n1
13866,CCOC(=O)c1c[nH]c2ncnc(-c3ccc(OC)cc3)c12
13867,O=C1CC2(CCCC2)C(=O)N1O
13868,CCN(CC)CCNC(=O)c1ccc(N)cc1OC
13869,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=S)cc1C(NC(C)=O)CC2
13870,COc1cc(Cl)c(Cl)c(Cl)c1Cl
13871,CCCOC1(c2ccccc2)CN(C)CCO1
13872,CN(C)CCC=C1c2ccccc2CSc2ccccc21
13873,NCCc1ccccn1
13874,N#CCCCCl
13875,COC(=O)NC1=NCC(c2ccccc2F)N1C
13876,CCSSc1ncc[nH]1
13877,FC(F)(F)c1cccc(C(F)(F)F)c1
13878,OCc1cccs1
13879,COc1cccc(COC(C)=O)c1
13880,CCNCCNCC
13881,CC(C)c1ccc(O)cc1
13882,COc1cncc(N(C)C)n1
13883,Clc1cccc(-c2ccccc2Cl)c1
13884,C#CCN(C)C(C)Cc1ccccc1
13885,NC(=O)Oc1ccccc1
13886,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1N1CCc2nc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3)ncc2C1
13887,CC(C)C(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2
13888,CCc1ccc(S(N)(=O)=O)cc1
13889,CC(CCC(N)=O)n1nc2ccccc2n1
13890,Cc1ccccc1NCc1cnc2nc(N)nc(N)c2c1C
13891,CCOC(=O)CNC(=O)C=[N+]=N
13892,c1ccc2c(c1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO2
13893,CCOP(=S)(OCC)N1C(=O)c2ccccc2C1=O
13894,CC=NN(C(=O)c1ccc([N+](=O)[O-])cc1)c1ccccc1
13895,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)NC(C)(C)C
13896,O=C(NN=Cc1cc[nH]c1)Nc1ccccc1
13897,Oc1ccc2ccccc2c1
13898,Cn1cc(C2=C(Nc3cccc(OCCNc4ccnc(F)c4)c3)C(=O)NC2=O)c2ccccc21
13899,O=C(O)COc1cccc(C(F)(F)F)c1
13900,O=C(Nc1ccccc1)c1ccc(C(=O)Nc2ccccc2)cc1
13901,COc1cc(OC)c(N=C2NCCN2)cc1Cl
13902,CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1
13903,COc1cccc(C=[N+]([O-])C(C)(C)C)c1
13904,NC(=O)c1cc(-c2ccc(CN3CCOCC3)cc2)nc2c1[nH]c1cc(N3CCS(=O)(=O)CC3)ccc12
13905,CSC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)SC)c1CC(C)C
13906,O=C(C=Cc1ccccc1Cl)C(F)(F)F
13907,C=CCc1ccc(O)c(OC)c1
13908,COC(=O)c1cnc(Cl)cn1
13909,O=C(O)Cc1nn(Cc2nc3cc(C(F)(F)F)ccc3s2)c(=O)c2ccccc12
13910,O=[N+]([O-])c1nc[nH]c1Br
13911,Nc1cccc2nccnc12
13912,CC(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(C(N)=O)C(C)C
13913,CCCNC(=O)c1ccc[nH]1
13914,CNC(=O)c1ccc[nH]1
13915,COc1cccc(OC)c1C
13916,C=CCOc1ccccc1OCC(O)CNC(C)C
13917,O=[N+]([O-])c1cnc(C=Cc2ccc3c(c2)OCO3)n1CCO
13918,CC1CCC(NC(=O)N2C(=O)N(C)CC2O)CC1
13919,CCCCNC(C)CO
13920,CNC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NCC1CCC(N)CC1
13921,CCCCSC(C)(C)C(N)=O
13922,COc1cccc(C=C(C(C)=O)C(C)=O)c1
13923,COC1CC(OC2CCC3(C)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)C(OC(C)=O)CC43O)C2)OC(C)C1OC(C)=O
13924,NC(=O)CCl
13925,CNOc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-]
13926,CC(=O)Oc1coc(CBr)cc1=O
13927,N#Cc1cccc(CN2CCC(Nc3c(C(N)=O)cnc4[nH]ccc34)CC2)c1
13928,NCCN
13929,CCCCNc1cc(-c2n[nH]c(N)n2)ccn1
13930,CN1CCN(c2cncc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4n3)n2)CC1
13931,c1ccc(-c2ccccn2)cc1
13932,O=[N+]([O-])c1cccc(CNc2ncnc3nc[nH]c23)c1
13933,COc1cc(Cl)ccc1-c1cccn2nc(Nc3cccc(C4CCN(CC(=O)N(C)C)CC4)c3)nc12
13934,CC(C)CCOC(=O)c1cc(=O)[nH]c(=O)[nH]1
13935,CN(C)C(=O)c1ccccc1Cl
13936,Clc1ccc(-c2cc(Cl)c(Cl)cc2Cl)c(Cl)c1
13937,CC(C)CC(N)C(=O)N1CCCC1C(=O)O
13938,Oc1cccc2c(O)cccc12
13939,N#CC1CC(O)CCC1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1
13940,CC1=CCC(O)(C(C)C)CC1
13941,C1C2CC3CC1CC(C2)C3
13942,CC(O)C(C)(C)C
13943,ICCCc1ccccc1
13944,O=C(Cc1ccccc1)NCCNCC(O)OCc1ccccc1
13945,NS(=O)(=O)c1cccc2cccnc12
13946,COc1cc(Cc2cnc(N)nc2N)cc(Br)c1OC
13947,CC(C)C(C#N)c1ccc([N+](=O)[O-])cc1
13948,O=Cc1ccccc1O
13949,CCCCCOC(=O)COc1cc(N2C(=O)C3=C(CCCC3)C2=O)c(F)cc1Cl
13950,CCN(CC)S(=O)(=O)N(CC)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1
13951,Nc1ccc(Cl)cc1[N+](=O)[O-]
13952,CS(=O)(=O)c1ccc2ncccc2c1
13953,CNCC(=O)O
13954,CC(=O)NC(CCCNC(=O)N(CCCl)N=O)C(=O)NCc1ccccc1
13955,O=c1c2cc(F)ccc2nc(-n2cncn2)n1-c1ccc(Cl)cc1Cl
13956,Cc1ccc(CC(=O)O)cc1
13957,CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2O
13958,CCCOc1cncc(C)n1
13959,Clc1cc(Cl)c(NC2=NCCN2)c(Cl)c1
13960,Cc1ccc(S(N)(=O)=O)cc1
13961,CNc1nc2c(cc(C(=O)NC3CC3)n2CC(O)CO)c2c1ncn2C
13962,Cc1cn(C2CC(N=[N+]=N)C(COC(=O)CNC(=O)C34CC5CC(CC(C5)C3)C4)O2)c(=O)[nH]c1=O
13963,CC(=O)N1c2ccc(C)cc2C2CN(C)CCC21
13964,COc1ccccc1N1CCN(CCCC(O)c2ccc(F)cc2)CC1
13965,CCc1ccc(OCC2CN=C(N)O2)cc1
13966,CC(C)C(=O)OCC1OC(n2cc(I)c(=O)[nH]c2=O)CC1O
13967,CC(C(N)=O)n1nc2ccccc2n1
13968,CC(=O)NNC(=O)Nc1cccc(C(F)(F)F)c1
13969,CC(C)CC(N)C(=O)NC(C(=O)NC(C(=O)O)C(C)C)C(C)C
13970,CC(=O)c1ccc([N+](=O)[O-])cc1
13971,Cc1ccccc1[N+](=O)[O-]
13972,CC(=O)C(C#N)=NNc1ccc(SC(F)(F)F)cc1
13973,CC(=O)NC1=NC(=O)C(=Cc2ccc([N+](=O)[O-])o2)S1
13974,Fc1ccc(SCc2ccccc2CCCN2CCOCC2)cc1
13975,Cc1ccccc1NS(=O)(=O)c1ccc(N)cc1
13976,CCCNC(=O)NO
13977,COCCN1CCc2cccc(Cl)c2CC1
13978,Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl
13979,CSc1cccc(NC(C)=O)c1
13980,CC1(C)C(=O)N(C2CCc3c(O)cccc32)c2nc(Nc3ccccc3)ncc21
13981,CC1CC(CS(=O)(=O)N2CCC(CO)C2)CCC1N(C)c1[nH]cnc2nccc1-2
13982,O=C(Nc1ccccc1)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-]
13983,N#CCc1ccco1
13984,Clc1cc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)cc1Cl
13985,CCc1ccc(O)cc1
13986,CCN(CC)C(=O)NS(=O)(=O)c1ccccc1
13987,CCCCCCCOC(=O)c1cc(=O)[nH]c(=O)[nH]1
13988,COP(=O)(OC)Oc1ccc([N+](=O)[O-])c(C)c1
13989,CCN(C=Nc1ccn(C2CC(F)C(CO)O2)c(=O)n1)CC
13990,CCOc1ccc(NC(=O)OC)cc1
13991,COc1cc(Br)ccc1NC(C)=O
13992,CCCCC1CCCc2ncc(C(=O)OC)c(=O)n21
13993,Oc1ccncc1
13994,O=[N+]([O-])c1ccc2c(ccc[n+]2[O-])c1
13995,O=[N+]([O-])C=Cc1cccc(Cl)c1
13996,CCC(=O)C(CS(=O)(=O)c1ccc(C)cc1)c1ccc(Cl)cc1
13997,CCOC(=O)CCC(C)n1nnc2ccccc21
13998,COC(=O)c1cc(O)c(O)c(O)c1
13999,Nc1ncc(Cc2cc(Cl)c(Cl)cc2Cl)c(N)n1
14000,c1ccc(CNc2ccccc2)cc1
14001,CCCNC(=O)c1cccs1
14002,CC(=O)NC(CCCN)C(=O)NC(Cc1ccccc1)C(N)=O
14003,CCc1ccc(CNc2[nH]cnc3ncnc2-3)cc1
14004,CCC
14005,COC(=O)NC1=NCC(c2cccc(Cl)c2)N1C
14006,CN(C)CCOC(=O)c1ccc(Cl)cc1
14007,C=CC(=O)OCCOCCO
14008,COc1cccc(-c2cc(C(N)=O)c3nc4cc[nH]cc-4c3c2)c1
14009,Nc1nc(=O)n(C2OC(CO)CC2F)cc1Cl
14010,O=C(O)C=COc1ccccc1
14011,Clc1ccc(Oc2ccc(Cl)c(Cl)c2Cl)cc1Cl
14012,Cc1nc2c3c(c(C(N)=O)cn2c1C)CCC(c1ccccc1)O3
14013,CC(=O)N(C)C(=O)COC(=O)c1ccccc1
14014,COC(=O)Cc1ccc(-n2sc3ccccc3c2=O)cc1
14015,COP(=O)(OC)Oc1ccccc1
14016,CCCC1(CC)C(=O)NC(=O)N(C)C1=O
14017,COC(=O)c1cccnc1
14018,Cc1cc2occ(C)c2c2oc(=O)ccc12
14019,CN(CC(C)(C)C)N=O
14020,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)c1ccccc1
14021,CCC(CC)(C(=O)NC(N)=O)C(=O)OCOC
14022,CN(C)C(N(C)C)=S(I)c1ccc(I)cc1
14023,CC1(C)CC(=O)CC(C)(C)N1O
14024,O=C(NN=Cc1c(O)ccc2ccccc12)c1ccc([N+](=O)[O-])cc1
14025,CCOC(=O)C(C)Oc1ccc(-n2sc3ccccc3c2=O)cc1
14026,O=C(Nc1ccc2nn(C3CCCCC3)nc2c1)c1ccc(Cl)c(Cl)c1
14027,CN(C)C1CCN(c2ncc(-c3cnc4[nH]ccc4n3)c(NC3CCCN(S(C)(=O)=O)C3)n2)C1
14028,CS(=O)(=O)N1CCCC(Nc2nc(N3CCN(c4ccccn4)CC3)ncc2-c2cnc3[nH]ccc3n2)C1
14029,COc1ccc(S(N)(=O)=O)cc1
14030,CCc1cccc(OC2OC(CO)C(O)C(O)C2O)c1
14031,Cn1c(=O)[nH]c2ncn(CCOc3ccc(Br)cc3)c2c1=N
14032,CCNc1nc(NC(C)C)nc(SC(F)F)n1
14033,COCC(O)Cn1c([N+](=O)[O-])nc(Br)c1Br
14034,CCc1cnc(-c2ccc(C(C)C(=O)O)cc2Cl)s1
14035,COC(=O)c1c(OC)cc(Cc2cnc(N)nc2N)cc1OC
14036,CCS(=O)(=O)Oc1ccc2c(c1)C(C)(C)CO2
14037,CCCCCn1nnc2ccccc21
14038,c1ccc(OP2OCCO2)cc1
14039,O=CNc1cccc2cccnc12
14040,CCNC
14041,COC(=O)c1cc(S(N)(=O)=O)ccc1S(=O)(=O)CCO
14042,CNC(=O)c1cccc(Oc2cc(C)ccc2C)c1
14043,CCCn1c(=O)n(C)c(=O)c2nc[nH]c21
14044,COCc1ccc(CC#N)cc1
14045,CC1CC(CS(=O)(=O)N2CCC(CO)CC2)CCC1N(C)c1[nH]cnc2nccc1-2
14046,ClC1C=CC(Cl)C(Cl)C1Cl
14047,NS(=O)(=O)c1nc2ccc(OCCO)cc2s1
14048,Cc1coc2cc3oc(=O)ccc3c(C)c12
14049,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C
14050,ClC1(Cl)CC1(c1ccccc1)c1ccccc1
14051,O=c1nccc[nH]1
14052,CC1CCN(N=O)CC1
14053,CN(C)C(=O)c1ccc(-c2cc(C(N)=O)c3[nH]c4cc(C(=O)N5CCOCC5)ccc4c3c2)cc1
14054,ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)(Cl)CC3C1(Cl)C2(Cl)Cl
14055,Cn1ccc(-c2cn(-c3ccccc3Cl)c(=O)c3c(N)[nH]nc23)n1
14056,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1
14057,N#Cc1ccc(C#N)cc1
14058,Nc1nc(N)nc(-c2cc(Cl)ccc2Cl)n1
14059,CN1C(=O)SC(=Cc2ccc([N+](=O)[O-])o2)C1=O
14060,O=C(NC1CCC(C(=O)O)CC1)c1cnn2ccc(N3CCCC3c3cc(F)ccc3F)nc12
14061,Cn1c([N+](=O)[O-])cnc1C=Cc1ccnc(N)n1
14062,CCOC(=O)c1ccccc1N
14063,CN(C)CCN1C(=O)c2ccccc2Nc2cc(Cl)ccc21
14064,c1ccc2[nH]cnc2c1
14065,Clc1ccc2c(c1)oc1c(Cl)c(Cl)cc(Cl)c12
14066,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F
14067,N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1
14068,OCCCOc1cccc(CN2CCCCC2)c1
14069,CSc1ncc(-c2cnc3[nH]ccc3n2)c(NC2CCCN(S(C)(=O)=O)C2)n1
14070,CCN(CCO)C(=O)COC(=O)Cc1ccc2cc(OC)ccc2c1
14071,CCOCCCl
14072,COC(=O)COc1ccccc1
14073,Cc1ccnc2c(O)cccc12
14074,O=C(O)C(Cc1ccc(O)cc1)n1cccc1
14075,C=C(F)F
14076,CN(N=Cc1ccc(F)cc1)P(=O)(N1CC1)N1CC1
14077,CC(C)CCN1C(=O)CC2CCC(C)C3CCC4(C)OOC23C1O4
14078,O=CNc1nc(-c2ccc([N+](=O)[O-])o2)cs1
14079,CC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(N)=O
14080,Nc1nc2ccccc2o1
14081,O=C(Nc1ccccc1)NC1CCCCC1
14082,COC(=O)C1CCCC(NC(=O)N(CCCl)N=O)C1
14083,Cc1cccc(C)c1NN=C(C#N)C#N
14084,CSc1cnc2ccccc2n1
14085,CC1(O)CC23CC(O)C4(O)C(CC(O)C4(C)C)C(C)(O)C2CCC1C3O
14086,CN(C)C1CCC(n2cc(C(N)=O)c(Nc3ccc(OC(F)F)cc3)n2)C(C#N)C1
14087,Oc1nc(Cl)c(Cl)cc1Cl
14088,Clc1nc(Cl)nc(Nc2ccccc2Cl)n1
14089,O=I(=O)c1ccccc1
14090,CCOC(=O)CN1C(=O)CC1Oc1ccc(C(=O)c2ccccc2)cc1
14091,OCc1ccc2cccnc2c1
14092,Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1
14093,CC(C)c1ccccc1
14094,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I
14095,CON(C)C(=O)Nc1ccc(OC(C)CC2CCCCC2)cc1
14096,CN1CCN(c2ccc(Nc3nc4c(NCc5ccccc5CN(C)S(C)(=O)=O)cccn4n3)cc2)CC1
14097,CC(=O)CCCc1ccccc1
14098,O=C(Nc1ncnc2c1ncn2C1OC(CO)CC1F)c1ccccc1
14099,CNc1nc(C)nc2c1ncn2C1OC(CO)CC1F
14100,COc1cc2c(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)ncnc2cc1OCCCN(CCO)CC(C)C
14101,O=C1CCC2CCCCC2C1
14102,CCN(CC)c1ccc(Nn2c(C)ccc2C)nn1
14103,COc1cc(C(C)(C)C)c(OC)cc1CC(C)N
14104,Clc1cccc2c1CCNCC2
14105,COC(=O)c1nonc1C
14106,CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CCCC(OC(=O)C(C)(C)C)C2)CC1
14107,NC(=O)c1cccc2[nH]ccc12
14108,Cc1ccccc1C(=O)Nc1cccc(OC(C)C)c1
14109,Cc1cccc(C)c1OCC(C)N
14110,COC1OCC(O)C(NC(=O)N(C)N=O)C1O
14111,CN(N=Cc1ccc(Br)cc1)P(=O)(N1CC1)N1CC1
14112,CC(C)n1nnc(Oc2ccc(NC(=O)N(C)C)cc2)n1
14113,CC(=O)NC(CC(C)C)C(=O)NC(CC(N)=O)C(N)=O
14114,CC(=O)NCC(=O)NC(CC(C)C)C(=O)NCC(N)=O
14115,CC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O
14116,Cc1nonc1Sc1ccccc1
14117,CCc1c(O)c(=O)ccn1C(C)C
14118,CN1C(C(=O)Nc2nccs2)=C(O)c2ccccc2S1(=O)=O
14119,C1CCOCC1
14120,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1
14121,CCCCC(NC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCCNc1n[nH]c(N)n1)C(C)C
14122,COc1cc2c(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)ncnc2cc1OCCCN1CCCC1CO
14123,CCOc1ccccc1-c1cccn2nc(Nc3ccc4c(c3)CCN(C(=O)OC(C)(C)C)CC4)nc12
14124,OCc1ccccc1O
14125,C=CCC1C(=O)N(CCN(C)C)c2cccc(C(F)(F)F)c2CC1c1ccc(OC)cc1
14126,CCC1(C2=CC3CCC(C2)C3)C(=O)NC(=O)NC1=O
14127,Cc1ccc(NN=C(C#N)C#N)cc1
14128,Cc1oc2ccccc2c(=O)c1C
14129,CON(C)C(=O)Nc1cccc(OCc2ccccc2)c1
14130,O=S(=O)(NC(=S)NC1CCCCC1)c1cnccc1NC1CCCCCCC1
14131,CC(O)CNCC(C)O
14132,O=Cc1ccc(Cl)cc1
14133,NCc1cc(O)no1
14134,NC(=O)Nc1cccc(OCC(=O)O)c1
14135,Cc1cc(-c2cc(C(N)=O)c3[nH]c4cc(C5CCN(C(=O)OC(C)(C)C)CC5)ccc4c3c2)ccc1CN1CCOCC1
14136,O=C1NC(=O)C(c2ccccc2)(c2ccc(O)cc2)N1
14137,COc1ccc2sc(C(=O)Nc3nnn[nH]3)c(OC(C)C)c2c1
14138,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC
14139,COc1ccc(-c2ccc3cnc(Nc4ccc(C5CCN(CC(C)O)CC5)cc4)nn23)cn1
14140,CCN(CC)CCN=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1
14141,CNC(=NC#N)NCCSCc1csc(N=C(N)N)n1
14142,COCN1C(=O)CN=C(c2ccccc2)c2cc(N)ccc21
14143,C=C(C)C(=O)OCC(COC(=O)C(=C)C)COC(=O)C(=C)C
14144,CN(C)S(=O)(=O)CCNC1CCC(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)(F)F)cc3)n2)C(C#N)C1
14145,Nc1ccc2ccccc2c1
14146,COCCOCCOC
14147,Cc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1
14148,CC1c2nc3ccccc3c(=O)n2CN1CCc1ccccc1
14149,COc1ccccc1Nc1nc2cccc(-c3cccc(S(C)(=O)=O)c3)n2n1
14150,NC(CC12CC3CC(CC(C3)C1)C2)C(=O)O
14151,Clc1ccc(Cl)cc1
14152,CCc1cc(NC(C)=O)ccc1Br
14153,NC(Cc1ccc(O)c(O)c1)C(=O)OCCOc1ccccc1
14154,O=C(O)CNc1ccccc1
14155,CCn1cc(-c2cnc3[nH]cc(C(=O)NC(C)C(=O)N4CC(C#N)C4)c3n2)cn1
14156,CCCC(NC(C)=O)C(N)=O
14157,O=[N+]([O-])c1nccnc1NCC(O)CO
14158,O=C1C=C(N2CCOCC2)C(=O)N1c1ccc(Cl)cc1
14159,CC(C)(C)C1(Cl)C(=O)NC(=O)NC1=O
14160,CCC1(CC)C(=O)NC(=O)NC1=O
14161,COC(=O)c1ccc(C(=O)OC)cc1
14162,N=C(N)NC(=O)Nc1ccc(Cl)cc1
14163,CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F
14164,Cc1coc2c(C)c3oc(=O)ccc3cc12
14165,CC(Nc1cc(-c2ccc(C#N)cc2)nc(-n2cnc3ccncc32)n1)c1ccccc1
14166,NC(=O)c1cccc2ccccc12
14167,CCS(=O)c1ccc(Cl)cc1S(C)(=O)=O
14168,N#CC1CC(N2CCC2)CCC1n1cc(C(N)=O)c(Nc2ccccc2)n1
14169,O=C1CCCCCCCCCCC1
14170,N#CC1CC2(CCC1n1cc(C(N)=O)c(Nc3ccnc(F)c3)n1)CC2
14171,Clc1ccc(-c2ccccc2Cl)c(Cl)c1
14172,COCc1ccccc1-c1cccc2nc(Nc3ccc4c(c3)CCN(C(=O)OC(C)(C)C)CC4)nn12
14173,COCc1ccc(C#N)cc1
14174,NC(=O)CCCc1ccccn1
14175,CC(C)(C)c1noc(CN=O)n1
14176,CN(C)C1=CC(=O)C(N(C)C)=CC1=O
14177,CN(C1CCC1)C1CCC(n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)cc3)n2)C(C#N)C1
14178,CCOC(=O)CCC(C)n1nc2ccccc2n1
14179,Cc1cc(NC(N)=O)ccc1F
14180,NCCNC(=O)c1ccccc1
14181,ClCC1(C(Cl)Cl)C2CC(Cl)(Cl)C1(C(Cl)Cl)C(Cl)C2Cl
14182,NS(=O)(=O)c1nn2c(=Nc3ccc(Cl)cc3)snc2s1
14183,OC(c1ccc(F)cc1)(c1cncnc1)c1ccccc1Cl
14184,O=C(O)COc1ccc(F)cc1
14185,Cc1ccccc1CCN
14186,CCC(=O)OCCOc1ccc(CN=O)cc1OC
14187,O=C(NCO)c1c(I)c(C(=O)NCCO)c(I)c(N(CC(O)CO)C(=O)C(O)CO)c1I
14188,CC(C)NCC(O)COc1ccc(-c2ncc[nH]2)cc1
14189,CCOC(=O)C(O)c1ccccc1
14190,Cn1cnc2c(N)ncnc21
14191,CC1CCC(C(C)C)CC1
14192,CC(C)=CC1C(C(=O)OCc2cccc(I)c2)C1(C)C
14193,CC(NC1CCC(n2cc(C(N)=O)c(Nc3ccc(OC(F)F)nc3)n2)C(C#N)C1)C1CC1
14194,CC(=O)c1cccc(OCC(=O)O)c1
